created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,
02-12-2021,800,400,6,6,2,2,Babakan Madang,SHM,5500,,7000000000,https://www.rumah123.com/properti/bogor/hos9268097/,"Lokasi strategis, view bagus, aman (one gate system, keamanan 24 jam)",
02-12-2021,280,120,3,3,0,2,Cipanas,SHM,5500,,900000000,https://www.rumah123.com/properti/bogor/hos9263253/,Rumah siap huni,
02-12-2021,276,500,4,3,0,0,Gunung Putri,SHM,4400,,3300000000,https://www.rumah123.com/properti/bogor/hos9270234/,Lokasi strategis,
02-12-2021,437,340,5,5,2,2,Megamendung,SHGB,5500,,5500000000,https://www.rumah123.com/properti/bogor/hos9269863/,"Lokasi strategis, ada kolam renang",
02-12-2021,106,54,3,2,0,2,Ciomas,SHGB,1300,Timur,909000000,https://www.rumah123.com/properti/bogor/hos9271502/,Lokasi strategis,
02-12-2021,72,36,2,1,1,1,Bojonggede,SHGB,1300,Timur,400000000,https://www.rumah123.com/properti/bogor/hos9271476/,"Lokasi strategis dekat stasiun, angsuran 1 jutaan dan dapat uang tunai 20 juta",
02-12-2021,72,55,2,1,0,1,Cileungsi,SHGB,1300,Selatan,295000000,https://www.rumah123.com/properti/bogor/hos9271458/,"Fasilitas masjid, taman, jogging track, keamanan",
02-12-2021,180,130,3,1,0,1,Babakan Madang,SHM,1300,,1700000000,https://www.rumah123.com/properti/bogor/hos9225726/,"Lokasi strategis, Fasilitas lengkap",
02-12-2021,867,650,5,6,2,4,Babakan Madang,SHM,5500,,16500000000,https://www.rumah123.com/properti/bogor/hos9271396/,"Perumahan eksklusif, lokasi strategis, gfasilitas lengkap",
02-12-2021,696,400,3,3,1,1,Babakan Madang,SHM,5500,,8500000000,https://www.rumah123.com/properti/bogor/hos9271453/,"Ada kolam renang, taman, dan keamanan",
02-12-2021,62,45,2,1,1,1,Cibinong,SHM,1300,Utara,420000000,https://www.rumah123.com/properti/bogor/hos9270198/,"Rumah siap huni, Cukup 5jt gratis semua biaya2 sampe huni, Rumah murah surat shm 10 menit ke stasiun bojong gede",
02-12-2021,698,350,4,4,2,2,Babakan Madang,SHM,5500,Selatan,6850000000,https://www.rumah123.com/properti/bogor/hos9271202/,"Lokasi strategis, Fasilitas lengkap",
02-12-2021,72,55,2,1,1,1,Cileungsi,SHGB,1300,Barat,295000000,https://www.rumah123.com/properti/bogor/hos9271106/,"Fasilitas masjid, taman, jogging track, keamanan",
01-12-2021,81,36,2,1,0,1,Tajurhalang,SHGB,1300,,222750000,https://www.rumah.com/listing-properti/dijual-samasta-citayam-2-oleh-mukhlis-kurniawan-wicaksono-19280078,"TV, AC
Potongan cicilan 2juta per bulan (1Tahun pertama)
Free Biaya2 awal (Notaris, BPHTB, KPR, dll)",
01-12-2021,65,32,2,1,0,1,Ciseeng,SHM,1300,,270000000,https://www.rumah.com/listing-properti/dijual-bogor-oleh-diqi-19360806,"15 menit ke Pasar Ciseeng, 5 menit ke Sekolah SD, SMP dan SMA Negeri, 5 menit ke Pom Bensin, 20 menit RS Dhuafa dan Citra Insani",
01-12-2021,72,36,2,1,0,1,Bogor Selatan,SHM,2200,,670000000,https://www.rumah.com/listing-properti/dijual-pesona-taman-dhika-bogor-oleh-stefanus-18220888,"5 menit Bogor Mini Zoo, 8 menit Lippo Mall Ekalokasari, 12 menit Botani Square Mall, 12 menit Terminal Bus Baranang Siang",
01-12-2021,72,72,2,1,0,1,Megamendung,SHGB,2200,,650000000,https://www.rumah.com/listing-properti/dijual-depok-bogor-jawa-barat-oleh-imam-19359219,"1 Lantai
PAM
LT : 72 m2
LB : 32 m2
K.Tidur : 2
K.Mandi : 1",
01-12-2021,60,63,3,2,0,1,Gunungsindur,SHM,2200,,598000000,https://www.rumah.com/listing-properti/dijual-perumahan-green-arka-bogor-oleh-galih-pamungkas-18402592,"Menempel dengan puspiptek
10-15 menit ke BSD city dan ke toll BSD",
01-12-2021,66,70,2,1,0,1,Bogor Utara,SHM,1300,,550000000,https://www.rumah.com/listing-properti/dijual-vila-bogor-indah-oleh-lukas-angelo-16193405,rumah 2 lantai siap huni caort pam PLN 1300 lingkungan aman nyaman dekat kolam renang dekat kawasan kuliner Villa Bogor Indah sertifikat SHM bisa KPR dibantu,
01-12-2021,98,38,2,1,0,1,Tanah Sareal,SHM,1300,,525096000,https://www.rumah.com/listing-properti/dijual-villa-bogor-1-oleh-den-febri-18713271,"- 5 Menit Ke Pintu tol Caringin
- 7 Menit Ke Stasiun KA Maseng
- Akses Angkutan kota Caringin - Bogor",
01-12-2021,220,213,3,3,1,2,Gunung Putri,SHM,3500,,1350000000,https://www.rumah.com/listing-properti/dijual-bojongkulur-cibubur-oleh-budi-setiawan-19218776,"Akses Tol Jatikarya cububur dan Tol Jatiasih, Dekat Kota Wisata Cibubur, Jatiasih, Narogong, Bebas Banjir, Akses Mudah",
01-12-2021,60,30,2,1,0,1,Bogor Timur,SHM,1300,,168000000,https://www.rumah.com/listing-properti/dijual-rumah-subsidi-bogor-oleh-abdulhakam-19265015,rumah subsidi tanpa perlu merenovasi lagi kamar mandi karena sudah berada di belakang.,
01-12-2021,72,36,2,1,0,1,Ciampea,SHM,1300,,189000000,https://www.rumah.com/listing-properti/dijual-cluster-edelweis-bogor-oleh-dessy-tri-astanti-nainggolan-19067758,"Danau Buatan, Jogging Trek, Taman bunga, Main Garden, Thibbun Nabawi",
01-12-2021,66,24,1,1,0,1,Tenjo,SHM,1300,,168000000,https://www.rumah.com/listing-properti/dijual-sentra-hills-tenjo-tenjo-bogor-oleh-eky-19242586,"Paling dekat ke stasiun dari pada perumahan-perumahan lain. Hanya 200meter bisa jalan kaki ke stasiun.
Recomended banget buat yang kerja di jakarta biasa beraktifitas dengan kereta KRL",
01-12-2021,93,36,2,1,0,1,Bogor Barat,SHGB,1300,,65000000,https://www.rumah.com/listing-properti/dijual-rumah-over-kredit-murah-di-bogor-oleh-neneng-wahyudi-19076078,"Lokasi super strategis, akses jalan tembus ke Terminal Laladon dan IPB Dramaga
",
01-12-2021,60,36,2,1,0,1,Bojonggede,SHM,1300,,70000000,https://www.rumah.com/listing-properti/dijual-rumah-takeover-dekat-stasiun-cilebut-bogor-oleh-agus-razali-19269369,"-15 Mnt dari stasiun cilebut dan bojong gede -10 mnt ke toll kedung halang kota bogor
-10 mnt dari pemda cibinong bogor
-10 mnt ke stadion pakansari cibinong bogor -10 mnt dari mall cibinong city
-15 mnt ke pusat kota bogor -20 mnt ke kebun raya dan istana bogor",
01-12-2021,38,21,1,1,0,1,Bogor Barat,SHM,1300,,200000000,https://www.rumah.com/listing-properti/dijual-dramaga-bogor-oleh-eli-novitasari-19055958,"- Dekat RS. Medika
- Dekat RS. Karya Bhakti Pertiwi
- SMA N 1 Dramaga
- SMP N 2 Dramga",
01-12-2021,102,69,3,2,0,1,Bogor Barat,SHM,2200,,739600000,https://www.rumah.com/listing-properti/dijual-bogor-oleh-winky-19027594,"Dekat Stasiun Bogor
Dekat Tol BORR
Dekat Pusat Perbelanjaan
Dekat Sekolah & Universitas",
01-12-2021,108,108,4,2,0,1,Cibinong,SHM,1300,,770000000,https://www.rumah.com/listing-properti/dijual-rukam-cibinong-bogor-oleh-wahyu-nurbaya-kusuma-16967603,"Terletak berada dikawasaan pemda cibinong yang menghubungkan jarak antara cibinong dengan :
- ke sekitar 10 Menit ke stasiun bojonggede atau tol Babakan Madang jakarta.
- ke bogor kota 20 Menit
- ke mall CCM 10 Menit
- ke mall BOTANI 20 Menit",
01-12-2021,175,50,3,1,0,3,Ciomas,SHM,900,,425000000,https://www.rumah.com/listing-properti/dijual-tamansari-ciapus-bogor-oleh-eko-ahmad-19349297,"Dekat kelurahan
Dekat kolam renang
Dekat tempat ibadah
Dekat area pemancingan
Dekat puskesmas
Dekat sekolah",
01-12-2021,72,45,2,1,0,1,Parung,SHM,1300,,450000000,https://www.rumah.com/listing-properti/dijual-cluster-panorama-bali-ciseeng-bogor-oleh-akbar-masngud-19326065,"5 menit ke tempat wisata lembah cisadane
20-30 menit BSD
",
01-12-2021,120,38,2,1,0,1,Jonggol,SHM,1300,,420000000,https://www.rumah.com/listing-properti/dijual-rumah-citra-indah-city-bogor-oleh-rossy-19198228,"- feeder busway jurusan Citra Indah City - Grogol, UKI, Cawang, Kompak, BlokM, Kel
apa Gading
- mall Citra Indah Square 1 dan 2
- Sekolah Cikal Harapan
- Pasar Segar/Citra Indah Fresh Market",
01-12-2021,60,30,2,1,0,1,Parung,SHM,1300,,400000000,https://www.rumah.com/listing-properti/dijual-parung-bogor-rumah-400jutaan-dalam-cluster-oleh-rossy-19154305,"Fasilitas :
One gate System
CCTV lingkungan 24 Jam
Area Komersil
Joggingtrack",
04-12-2021,60,36,2,1,0,1,Gunungsindur,SHM,1300,,300000000,https://www.rumah.com/listing-properti/dijual-rumah-murah-type-36-60-free-biaya-tanpa-dp-oleh-erica-camilla-19359644,Free biaya notaris,
04-12-2021,100,72,3,2,0,2,Gunung Putri,SHM,2200,,1300000000,https://www.rumah.com/listing-properti/dijual-promo-murah-cluster-missiissippi-kota-wisata-cibubur-oleh-rahadiyanuar-zaini-19353497,Hanya 5 menit ke pintu tol dan Mall,
04-12-2021,65,32,2,1,0,1,Bogor Tengah,SHM,1300,,270000000,https://www.rumah.com/listing-properti/dijual-bogor-oleh-diqi-19386347,Perumahan yang lagi viral di ciseeng,
04-12-2021,90,36,2,1,0,1,Cileungsi,SHM,1300,,498000000,https://www.rumah.com/listing-properti/dijual-bogor-oleh-saeful-anwar-18333102,Strategis di akses utama Cibubur-Cileungsi,
04-12-2021,50,32,2,1,0,1,Bogor Barat,SHM,1300,,299000000,https://www.rumah.com/listing-properti/dijual-dramaga-bogor-oleh-eli-novitasari-18583283,Bisa untuk kost/kontrakan,
04-12-2021,119,36,2,1,0,1,Sukaraja,SHM,1300,,65000000,https://www.rumah.com/listing-properti/dijual-permata-bogor-oleh-yossy-19321094,Take over rumah permata cilebut,
04-12-2021,84,36,2,1,0,1,Bojonggede,SHGB,1300,,487800000,https://www.rumah.com/listing-properti/dijual-green-tajur-bogor-oleh-nova-tiara-19265607,Green tajur village,
04-12-2021,128,68,2,1,0,1,Rumpin,Lainnya,1300,,825000000,https://www.rumah.com/listing-properti/dijual-baletirtawarna-rumpin-bogor-oleh-thea-sutanta-18363057,"Jual cepat, siap huni",
04-12-2021,90,55,2,1,0,1,Rumpin,SHM,2200,,475000000,https://www.rumah.com/listing-properti/dijual-bale-tirtana-bogor-oleh-thesa-18916547,Rumah murah di bale tirtana bogor,
04-12-2021,188,240,5,3,0,2,Bogor Utara,SHM,2200,,2200000000,https://www.rumah.com/listing-properti/dijual-villa-bogor-indah-oleh-hilmi-mulyadi-19356937,"Villa bogor indah, beli rumah bonus warung",
04-12-2021,78,60,3,2,0,2,Bogor Utara,SHM,2200,,925100000,https://www.rumah.com/listing-properti/dijual-villa-bogor-indah-oleh-amel-16807304,Villa bogor indah 6,
04-12-2021,84,36,2,1,0,2,Bogor Utara,SHM,2200,,765050000,https://www.rumah.com/listing-properti/dijual-villa-bogor-indah-oleh-amel-17034684,Villa bogor indah 6,
04-12-2021,470,260,4,2,0,4,Bogor Selatan,SHM,2200,,4350000000,https://www.rumah.com/listing-properti/dijual-boulevard-bogor-nirwana-residence-oleh-amri-18457715,Lokasi strategis dan unik,
04-12-2021,60,40,2,1,0,1,Ciomas,SHM,1300,,369000000,https://www.rumah.com/listing-properti/dijual-rumah-syariah-ciomas-bogor-oleh-fajar-al-qorni-19386928,"Konsep rumah villa, dengan transaksi bebas riba insyaallah",
04-12-2021,70,66,2,1,0,1,Tajurhalang,SHM,1300,,260000000,https://www.rumah.com/listing-properti/dijual-jual-rumah-citayam-bogor-oleh-regi-maulana-musfiq-18692282,"Belakang masjid, akses jalan muat mobil",
04-12-2021,150,70,3,2,0,2,Bogor Utara,SHM,2200,,1403050000,https://www.rumah.com/listing-properti/dijual-vila-bogor-indah-6-oleh-amel-17293060,Villa bogor indah 6,
04-12-2021,84,89,2,1,0,1,Bogor Selatan,SHM,2200,,1318000000,https://www.rumah.com/listing-properti/dijual-spring-of-pakuan-bogor-oleh-tika-yusmita-19298538,Rumah dengan 2 lantai di central kota bogor,
04-12-2021,195,100,2,2,0,2,Bogor Barat,SHM,2200,,1750000000,https://www.rumah.com/listing-properti/dijual-bukit-cimanggu-city-bogor-oleh-prihantoro-18829796,Rumah siap huni bukit cimanggu city bogor,
04-12-2021,84,36,2,1,0,1,Dramaga,SHM,1300,,65000000,https://www.rumah.com/listing-properti/dijual-over-kredit-rumah-bogor-oleh-ghia-anggi-19008750,"Rumah hooked, take over murah",
04-12-2021,142,80,2,1,0,1,Bogor Selatan,SHM,1300,,950000000,https://www.rumah.com/listing-properti/dijual-rancamaya-clust-bogor-balcony-grande-oleh-raffi-rolando-sinaga-19192330,"Rumah hoek termurah, bangunan cantik baru renov, siap huni di rancamaya",
05-12-2021,72,36,2,1,0,1,Parung,SHGB,1300,,201600000,https://www.rumah.com/listing-properti/dijual-rumah-murah-daerah-parung-bogor-oleh-muldani-19123085,"Keamanan 24 jam, CCTV, terdapat taman bermain di komplek",
05-12-2021,66,45,2,1,1,1,Bogor Barat,SHGB,2200,,632000000,https://www.rumah.com/listing-properti/dijual-greenland-forest-hill-residence-oleh-fardiansyah-19298927,"Terdapat security system, smart home, taman",
05-12-2021,60,30,2,1,0,1,Ranca Bungur,SHGB,1300,,168000000,https://www.rumah.com/listing-properti/dijual-panorama-bogor-oleh-retno-yulianti-18781345,Perumahan disubsidi pemerintah mudah murah flat 10 tahun,
05-12-2021,89,69,3,2,0,1,Bogor Barat,SHM,2200,,623000000,https://www.rumah.com/listing-properti/dijual-bubulak-bogor-oleh-hilman-hidayat-19247177,"Rumah 2 lantai, nuansa hijau Gunung Salak",
05-12-2021,78,36,2,1,0,1,Cibinong,SHM,2200,,663000000,https://www.rumah.com/listing-properti/dijual-vila-bogor-indah-6-oleh-aep-nurbaeni-19089724,"Dekat dengan Pemda Cibinong, terdapat jogging track di area perumahan",
05-12-2021,313,200,3,2,0,2,Bogor Barat,SHM,1300,,1400000000,https://www.rumah.com/listing-properti/dijual-rumah-dengan-halaman-besar-bu-jual-murah-samping-perum-yasmin-bogor-oleh-dian-hanafiah-18744964,"Dekat dengan lembaga pendidikan (SD, SMP, dan SMAN 5 Bogor), dilalui angkutan umum",
05-12-2021,131,90,2,2,0,1,Babakan Madang,Lainnya,2200,,1150000000,https://www.rumah.com/listing-properti/dijual-rumah-di-Babakan Madang-city-rumah-1-lantai-lokasi-di-cluster-favorit-oleh-priscil-19208615,Rumah siap huni di Cluster Favorit Babakan Madang,
05-12-2021,97,58,2,1,0,1,Sukaraja,SHM,1300,,915000000,https://www.rumah.com/listing-properti/dijual-cilebut-residence-oleh-aditya-santoso-19294795,"Rumah siap huni, dekat dengan Stasiun Cilebut dan Tol Borr",
05-12-2021,80,36,2,1,0,1,Ciomas,SHM,1300,,377900000,https://www.rumah.com/listing-properti/dijual-rumah-ready-stock-di-puri-indah-ciapus-tamansari-bogor-oleh-yanna-nuansa-19389958,"Kemanan 24 jam, pemandangan Gunung Salak",
05-12-2021,79,90,3,2,0,2,Cibinong,SHM,2200,,845811000,https://www.rumah.com/listing-properti/dijual-pabuaran-cibinong-bogor-oleh-anjani-19330057,"Hunian 2 lantai, dekat dengan alun-alun Kota Depok",
05-12-2021,81,90,3,2,0,2,Cibinong,SHM,2200,,860211000,https://www.rumah.com/listing-properti/dijual-cibinong-bogor-oleh-anjani-19330071,"Hunian 2 lantai, dekat dengan Stasiun Cibinong",
05-12-2021,72,36,2,1,0,1,Ciomas,SHM,1300,,363200000,https://www.rumah.com/listing-properti/dijual-rumah-minimalis-puri-indah-ciapus-dkt-stasiun-bogor-oleh-yanna-nuansa-17435435,"Dekat dengan pusat perbelanjaan dan rumah sakit, pemandangan Gunung Salak",
05-12-2021,66,32,2,1,0,1,Cileungsi,SHGB,1300,,316800000,https://www.rumah.com/listing-properti/dijual-harvest-city-dario-oleh-nahwani-19389709,"Bebas banjir, terdapat taman pribadi",
05-12-2021,60,36,2,1,0,1,Parung,SHM,1300,,395000000,https://www.rumah.com/listing-properti/dijual-griya-rika-utama-kalisuren-bogor-oleh-herman-19141794,"Lokasi strategis, dekat Statisun Bojonggede",
05-12-2021,90,69,2,2,0,1,Cileungsi,SHM,2200,,678700000,https://www.rumah.com/listing-properti/dijual-grand-nusa-indah-boulevard-oleh-diprianto-18852742,"Rumah 2 lantai, dekat dengan pasar",
05-12-2021,345,287,5,4,0,2,Babakan Madang,SHM,6600,,3800000000,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-Babakan Madang-city-oleh-priscil-19129836,Rumah 2 lantai dan terdapat kolam renang,
05-12-2021,206,100,4,2,0,1,Bogor Barat,SHM,2200,,1600000000,https://www.rumah.com/listing-properti/dijual-nego-rumah-hook-baru-renov-lokasi-sangat-premium-oleh-olly-edy-s-17935859,"Rumah baru di renovasi, taman luas",
05-12-2021,75,80,3,2,0,1,Cileungsi,SHM,2200,,950000000,https://www.rumah.com/listing-properti/dijual-mau-punya-rumah-tanpa-riba-oleh-sani-17782923,"Dilalui angkutan umum, dekat dengan rumah sakit",
05-12-2021,105,70,3,2,0,1,Tanah Sareal,SHM,1300,,795000000,https://www.rumah.com/listing-properti/dijual-graha-bukit-pesona-oleh-dian-hanafiah-19163725,Ramah baru selesai di renovasi dan terletak di hook,
05-12-2021,72,70,3,3,0,2,Parung Panjang,SHM,3500,,890000000,https://www.rumah.com/listing-properti/dijual-millenium-city-seong-oleh-agus-18238527,"Rumah millenium 2 lantai, perumahan one gate system",
03-12-2021,320,90,3,3,0,3,Tanah Sareal,SHM,1300,,1800000000,https://www.rumah.com/listing-properti/dijual-budi-agung-oleh-kachi-sulastri-18708003,Dekat mall dan toll,
03-12-2021,1058,283,6,6,3,5,Bogor Tengah,SHM,1300,,8500000000,https://www.rumah.com/listing-properti/dijual-perumahan-bogor-baru-oleh-kachi-sulastri-18667547,Rumah di pinggir jalan,
03-12-2021,60,32,2,1,0,1,Ciseeng,SHGB,1300,,318000000,https://www.rumah.com/listing-properti/dijual-rumah-minimalis-murah-300-jutaan-di-bogor-oleh-wahyudi-handoko-18976018,"Free taman depan, CCTV area",
03-12-2021,78,198,6,3,0,2,Tanah Sareal,SHM,2200,,1100000000,https://www.rumah.com/listing-properti/dijual-rumah-3-lantai-6-kamar-tidur-3-kamar-mandi-dengan-fasilitas-lengkap-di-lokasi-terbaik-kota-bogor-oleh-yanna-nuansa-18210507,"Sport center, Marcopolo wateark",
03-12-2021,105,126,3,2,0,1,Bogor Utara,SHM,2200,,1100000000,https://www.rumah.com/listing-properti/dijual-jual-rumah-murah-di-perumahan-bukit-bogor-raya-lakeside-oleh-josephine-18858798,"Deka mall Botani Square, dekat RS.Siloam, dekat stasiun kereta api",
03-12-2021,168,200,5,2,0,1,Bogor Utara,SHM,1300,,1399000000,https://www.rumah.com/listing-properti/dijual-jual-rumah-baru-renovasi-di-tengah-kota-di-perumahan-bantarjati-oleh-josephine-19356231,"Dekat pintu tol, dekat RS.siloam, dekat kebun raya bogor",
03-12-2021,66,60,2,1,0,1,Bojonggede,SHM,1300,,390000000,https://www.rumah.com/listing-properti/dijual-rumah-cantik-dekat-stasiun-bojong-gede-bogor-oleh-fathur-19133468,"8 menit ke stasiun bojong gede, 7 menit ke pasar inkopad, 15 menit ke Mall The Park Sawangan",
03-12-2021,67,45,2,1,0,1,Gunungsindur,SHM,1300,,385000000,https://www.rumah.com/listing-properti/dijual-bukit-dago-oleh-irvan-fatur-19381397,"20 menit ke stasiun rawabuntu, 20 menit dari exit toll bsd, 20 menit ke pasar parung bogor",
03-12-2021,313,200,3,2,0,2,Bogor Barat,SHM,1300,,1500000000,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-dekat-taman-yasmin-bogor-oleh-idah-rosidah-19168065,"Dekat RS Hermina, dekat transmart, dekat pintu tol",
03-12-2021,74,45,2,1,0,1,Bojonggede,SHM,1300,,375000000,https://www.rumah.com/listing-properti/dijual-griya-astrini-rumah-strategis-dekat-dengan-stasiun-bojonggede-oleh-beni-dewanto-14858237,"Dekat dengan SDN Cimanggis 01, dekat dengan Puskesmas Kemuning, dekat RS Hermina Bogor",
03-12-2021,120,70,3,2,0,2,Babakan Madang,SHM,2200,,1500000000,https://www.rumah.com/listing-properti/dijual-lrt-adhi-city-Babakan Madang-vian-0896-2657-7325-oleh-vian-19051027,"Dekat LRT Babakan Madang (bisa jalan kaki), 5 menit ke Cibinong City mall, 10 menit ke RSUD Cibinong",
03-12-2021,84,36,2,1,0,2,Tajurhalang,SHM,1300,,390200000,https://www.rumah.com/listing-properti/dijual-grand-dahlia-cluster-tajurhalang-oleh-amir-wahyudi-18919719,"One Gate System, Free taman depan, Playground",
03-12-2021,100,72,3,2,0,2,Gunung Putri,SHM,2200,,1300000000,https://www.rumah.com/listing-properti/dijual-hunian-cluster-missiissippi-kota-wisata-cibubur-oleh-rahadiyanuar-zaini-19353385,"Pusat pendidikan, Gate toll Kota wisata cibubur",
03-12-2021,72,36,2,1,0,1,Bojonggede,SHGB,1300,,400000000,https://www.rumah.com/listing-properti/dijual-promo-booking-2-juta-cicilan-1-jutaan-oleh-sungkar-hata-19383059,"5 menit ke stasiun Bojong Gede, 10 menit dari akses toll, 15 menit ke Cibinong City Mall",
03-12-2021,72,36,2,1,0,1,Parung,SHM,1300,,419530000,https://www.rumah.com/listing-properti/dijual-green-parung-indah-oleh-gina-lolita-18295645,"Taman, Children Playground",
03-12-2021,90,36,2,1,0,1,Gunung Putri,SHM,1300,,440550000,https://www.rumah.com/listing-properti/dijual-permata-nusa-indah-situsari-cileungsi-bogor-oleh-agus-rohman-17221797,"Dekat taman buah mekarsari, dekat rumah sakit",
03-12-2021,107,31,2,1,0,1,Sukaraja,SHM,1300,,408650000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-cileungsi-350-jtan-dekat-jalan-utama-deket-jalan-toll-dan-terminal-oleh-agus-rohman-17218552,Rumah siap huni,
03-12-2021,210,150,4,2,1,1,Bogor Selatan,SHM,2200,,1200000000,https://www.rumah.com/listing-properti/dijual-dijual-bu-rumah-2-lantai-siap-huni-di-kota-bogor-oleh-yeni-19214934,Cuma 10 menit ke kota,
03-12-2021,90,36,2,1,0,1,Cileungsi,SHM,1300,,440550000,https://www.rumah.com/listing-properti/dijual-permata-nusa-indah-situsari-cileungsi-bogor-oleh-agus-rohman-17221797,"Dekat rumah sakit, dekat pasar",
03-12-2021,72,90,3,2,1,1,Cibinong,SHM,2200,,900000000,https://www.rumah.com/listing-properti/dijual-jln-pondok-rajeg-cibinong-bogor-oleh-adi-19349870,"Nyaman, aman, swimming pool",
